effect,detail,link,drugs,tfidf_score,is_top_k,e0,e1,e2
cognitive impairments,functioning on some state of completly instinctual behaiviour,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
perception of death,a feeling of the body slowly dissolving and a sense of no borders or difference between life and death,,5-meo-dmt,0.013892713639329137,True,-32.396767,3.282613,4.8102083
loss of contact with reality,a feeling of the body slowly dissolving and a sense of no borders or difference between life and death,,5-meo-dmt,0.025831051977408172,True,-17.102236,-5.4826813,-2.9265716
paresthesia,a feeling of energy moving throughout the body,,5-meo-dmt,0.16087076817012871,True,-5.524275,47.690067,-23.89304
energy,a feeling of energy moving throughout the body,,5-meo-dmt,0.020839070458993705,True,-20.586256,-43.973362,-0.5005285
fear,a feeling of complete horror and fear that comes out of nowhere,,5-meo-dmt,0.18598357423733883,True,9.16033,25.643852,44.240852
motor impairment,balance was off difficulty using keyboard and phone,,5-meo-dmt,0.020839070458993705,True,-16.859926,-23.902128,-2.6409514
time compression,minutes passed by only seconds in head,,5-meo-dmt,0.027785427278658275,True,-8.595887,-42.15415,-7.893261
time distortions,minutes passed by only seconds in head,,5-meo-dmt,0.1188228390960776,True,-1.0603431,41.085052,-2.1163342
blackouts,constantly on the verge of blacking out,,5-meo-dmt,0.036163472768371445,True,-2.494027,-16.433266,2.553919
anterograde amnesia,constantly on the verge of blacking out,,5-meo-dmt,0.013892713639329137,True,-29.218979,-14.779733,-16.358156
feelings of bodily dissolution,feeling of body slowly dissolving,,5-meo-dmt,0.006946356819664569,True,-61.076935,-1.6814728,-0.82090294
horror,feeling of complete horror and fear,,5-meo-dmt,0.013892713639329137,True,-38.499752,-7.4791274,16.053009
acceptance,acceptance of the experience and giving up,,5-meo-dmt,0.025831051977408172,True,-28.778862,7.0527945,13.221505
shivering,subtle shivering of body in love and acceptance,,5-meo-dmt,0.006946356819664569,True,-58.773148,-16.257227,11.161117
sedation,feeling of needing to lay down and be still,,5-meo-dmt,0.03543022749434817,True,-8.054615,-7.42349,20.070179
stillness,feeling of needing to lay down and be still,,5-meo-dmt,0.006946356819664569,True,-56.749916,-12.575461,8.961802
color enhancement,color variation between two time periods,,5-meo-dmt,0.03047457574168831,True,-11.182351,-24.188892,-22.840406
olfactory hallucinations,melting plastic taste and smell,,5-meo-dmt,0.020839070458993705,True,-22.133984,-14.863466,-11.500098
emotional effects,rush of intense feelings,,5-meo-dmt,0.06495541707297164,True,12.182583,-18.501457,-3.6242847
insight,cleansing of baggage and understanding of cause of problems,,5-meo-dmt,0.08803766325376622,True,10.293467,20.050714,13.262093
reprocessing,cleansing of baggage and understanding of cause of problems,,5-meo-dmt,0.013892713639329137,True,-43.88817,-40.29191,3.447769
transpersonal hallucinations,immersed in pure intelligence light rainbow all knowing bliss,,5-meo-dmt,0.11549696176316933,True,25.274742,25.560888,-32.28669
insight,understanding that thoughts have a huge responsibility such as creation,,5-meo-dmt,0.08803766325376622,True,2.01777,25.12498,12.535662
insight,respect for the medicine and need for protection,,5-meo-dmt,0.08803766325376622,True,1.5957795,25.384115,7.344802
tranquility,experienced warmth and tranquility from oxycontin vicodin percocet etc,,5-meo-dmt,0.004593131248523873,True,-51.665016,-12.840712,-5.771681
cognitive impairments,experienced a total mindfuck from 5 meo dmt,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
fear,experienced a racing heart and fear of death,,5-meo-dmt,0.18598357423733883,True,4.341212,24.227339,40.67868
increased heart rate,experienced a racing heart and fear of death,,5-meo-dmt,0.14762594789311737,True,30.695223,-16.748308,29.126873
insight,experienced a feeling of enlightenment,,5-meo-dmt,0.08803766325376622,True,2.3162851,30.151756,9.89011
derealization,experienced a detached equanimity toward sensations feeling alien to sense perceptions,,5-meo-dmt,0.2572153499173369,True,49.555023,23.724077,3.7706437
mystical states,experienced a transcendent state feeling like liquid light beyond the body,,5-meo-dmt,0.013892713639329137,True,-38.319386,11.683913,2.0324235
hallucinatory entities,perceived self as an alien being a tall slender alien with a strong buddha nature,,5-meo-dmt,0.04593131248523872,True,-25.682732,19.634153,-16.812386
identity effects,perceived self as an alien being a tall slender alien with a strong buddha nature,,5-meo-dmt,0.05314534124152226,True,0.596566,-0.1759975,-13.588169
internal hallucinations,perceived self as a large insectoid buddha and then as the buddha nature in all life,,5-meo-dmt,0.07313760543286442,True,-7.0173984,25.082405,-30.25918
insight,realized that the dissolution of the the attatchments to the primate body was the gift that the 5 meo dmt had given me,,5-meo-dmt,0.08803766325376622,True,7.7306004,31.12534,10.565172
noetic insight,realized that the dissolution of the the attatchments to the primate body was the gift that the 5 meo dmt had given me,,5-meo-dmt,0.025831051977408172,True,-27.889938,0.038230658,-11.674943
nausea,onset of the experience was a wave of nausea,,5-meo-dmt,0.06430383747933423,True,12.124241,-23.198881,35.908905
internal hallucinations,transported to an upscale bar in san francisco circa 1940 s conversed with a wise old bartender received sage advice,,5-meo-dmt,0.07313760543286442,True,-13.125199,19.104391,-35.681335
cognitive impairments,returned to the same spot but the bartender had ended his shift,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
memory impairment,returned to the same spot but the bartender had ended his shift,,5-meo-dmt,0.05905037915724696,True,2.9780798,-31.58539,-16.035387
unity,feeling of being one with everything large and small simultaneously,,5-meo-dmt,0.15914500665103892,True,16.058935,40.20216,23.655537
interconnectedness,feeling of being one with everything large and small simultaneously,,5-meo-dmt,0.15575894267974025,True,47.68735,2.0442505,14.950068
unity,feeling of connection with the entire universe,,5-meo-dmt,0.15914500665103892,True,19.448036,46.803394,18.664864
interconnectedness,feeling of connection with the entire universe,,5-meo-dmt,0.15575894267974025,True,41.3693,1.0533192,23.470667
ego dissolution,breaking from ego and re starting thoughts,,5-meo-dmt,0.1188228390960776,True,24.884787,-0.027247358,-22.901676
cognitive impairments,breaking from ego and re starting thoughts,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
insight,realizing the importance of truth work and love,,5-meo-dmt,0.08803766325376622,True,8.528259,26.590569,17.769812
profundity,respect for the substance and its ability to help find one s way,,5-meo-dmt,0.010332420790963269,True,-43.10937,-6.672785,7.208038
humor enhancement,felt a grin on my face going from ear to ear felt a teardrop fall from the corner of my eye,,5-meo-dmt,0.06495541707297164,True,11.009872,-23.54054,-37.684975
spontaneous laughter fits,felt a grin on my face going from ear to ear felt a teardrop fall from the corner of my eye,,5-meo-dmt,0.006946356819664569,True,-53.92462,-28.199919,11.99278
auditory distortions,voice in my head didn t seem like it was the one i ve always had,,5-meo-dmt,0.0903026386556394,True,-2.9741297,7.5088973,-44.067406
noetic insight,told me secrets of existence gave affirmations of things i already suspected,,5-meo-dmt,0.025831051977408172,True,-27.889938,0.038230658,-11.674943
delusions,told me secrets of existence gave affirmations of things i already suspected,,5-meo-dmt,0.05314534124152226,True,-24.495823,17.351913,-2.7317016
subjective effects,the effects of the substance were thrust into the author with intense force,,5-meo-dmt,0.14346222604138792,True,25.2184,-36.86269,-14.97383
auditory hallucinations,the author s thoughts began to echo louder until they became a deafening roar,,5-meo-dmt,0.1240057962302186,True,8.013377,16.143553,-48.75966
ego dissolution,the author s ego began to slip away which frightened them,,5-meo-dmt,0.1188228390960776,True,22.64256,7.1139393,-18.101267
cognitive impairments,the author s ego began to slip away which frightened them,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
perception of telepathy,the author experienced extra sensory perception,,5-meo-dmt,0.006946356819664569,True,-41.37424,2.9741757,-9.7258005
hallucinatory states,the author experienced extra sensory perception,,5-meo-dmt,0.09815799751415107,True,12.487915,24.870712,-15.827944
paresthesia,the author felt waves in their body that started in their back and worked their way to their chest which they associated with their soul leaving their body,,5-meo-dmt,0.16087076817012871,True,2.120946,45.550804,-29.3528
bodily formication,the author felt waves in their body that started in their back and worked their way to their chest which they associated with their soul leaving their body,,5-meo-dmt,0.006946356819664569,True,-62.34528,0.5167278,5.748342
tactile hallucinations,the author felt waves in their body that started in their back and worked their way to their chest which they associated with their soul leaving their body,,5-meo-dmt,0.04593131248523872,True,-22.905706,11.754023,-22.849478
dizziness,feeling faint or dizzy,,5-meo-dmt,0.0903026386556394,True,18.290657,-9.685111,35.837524
time compression,extreme sensation of movement or speed,,5-meo-dmt,0.027785427278658275,True,-8.595887,-42.15415,-7.893261
increased acuity of tactile perception,extreme sensation of movement or speed,,5-meo-dmt,0.006946356819664569,True,-44.639107,-11.180841,-25.094437
weakness,feeling of lack of strength or energy,,5-meo-dmt,0.013892713639329137,True,-39.32942,-22.239964,19.638428
humor enhancement,uncontrollable laughter,,5-meo-dmt,0.06495541707297164,True,6.8812737,-24.779844,-35.184242
auditory hallucinations,feeling of being pushed to the back of the mind skin and heart seething low hum,,5-meo-dmt,0.1240057962302186,True,9.608477,24.052637,-42.078777
bodily hallucinations,feeling of being pushed to the back of the mind skin and heart seething low hum,,5-meo-dmt,0.013892713639329137,True,-28.495687,-27.712378,2.2727873
visual distortions,lsd like visual shivers,,5-meo-dmt,0.21181462621474703,True,21.472477,44.172092,-12.709703
subjective effects,smooth and fast comedown,,5-meo-dmt,0.14346222604138792,True,27.82997,-31.617353,-19.163517
cognitive impairments,difficulty concentrating feeling of being scrambled,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
difficulty concentrating,difficulty concentrating feeling of being scrambled,,5-meo-dmt,0.04167814091798741,True,1.283155,-27.88892,14.498779
paresthesia,feeling of body tingling,,5-meo-dmt,0.16087076817012871,True,-4.5802045,45.29059,-30.279585
out of body experiences,feeling of slipping out of body,,5-meo-dmt,0.0505244437337626,True,-11.6583185,17.828232,-14.188205
loss of control,feeling of primitive brain taking over,,5-meo-dmt,0.04167814091798741,True,4.8223963,-10.549822,7.926965
visual hallucinations,seeing a blue light surrounding body,,5-meo-dmt,0.07749315593222453,True,4.2543454,12.233988,-25.861723
love,feeling of love and effiminance,,5-meo-dmt,0.059664006686948795,True,-15.272042,15.814584,34.257557
derealization,feeling of being lost in space,,5-meo-dmt,0.2572153499173369,True,45.614403,22.938467,-0.57106674
love,feeling of motherly love,,5-meo-dmt,0.059664006686948795,True,-13.893135,12.050832,37.492996
tremors,felt a vibration through entire body,,5-meo-dmt,0.027785427278658275,True,-13.016962,-18.826485,16.759123
increased heart rate,clocked heart rate at 200 beats per minute,,5-meo-dmt,0.14762594789311737,True,30.695223,-16.748308,29.126873
tachycardia,clocked heart rate at 200 beats per minute,,5-meo-dmt,0.034731784098322845,True,-10.185879,-32.788624,30.317574
cognitive impairments,barely capable of cohesive thought,,5-meo-dmt,0.4619878470526773,True,40.783436,-30.942558,8.09193
rejuvenation,felt refreshed after experience,,5-meo-dmt,0.006946356819664569,True,-49.280437,-22.53358,-8.974983
shakiness,everything started to shake,,5-meo-dmt,0.05314534124152226,True,3.060813,-11.982375,26.845842
visual distortions,friend s face and hands melted into the earth,,5-meo-dmt,0.21181462621474703,True,31.027779,40.42175,-9.279699
time dilation,felt as though in the trip for over an hour,,5-meo-dmt,0.08267053082014572,True,-6.439989,44.814507,10.586369
subjectively lengthy experiences,felt as though in the trip for over an hour,,5-meo-dmt,0.006946356819664569,True,-50.86,-1.7821555,-4.168014
unity,feeling of merging with other people in the environment,,5-meo-dmt,0.15914500665103892,True,16.058935,40.20216,23.655537
interconnectedness,feeling of merging with other people in the environment,,5-meo-dmt,0.15575894267974025,True,46.872528,-3.1637282,22.15021
memory replays,flash memory of being in the garden of eden holding a light being s hand,,5-meo-dmt,0.04933716140163023,True,-20.18258,0.5318924,-33.12703
hallucinatory states,flash memory of being in the garden of eden holding a light being s hand,,5-meo-dmt,0.09815799751415107,True,10.331208,29.268032,-21.329649
